Date,index_name,next_return,strategy_key,signal,trade,gross_strategy_return,strategy_return,threshold,cost_per_trade,model_key,split,p_up
2020-07-31,DJI,0.008932841739467401,buy_and_hold,1,0.0,0.008932841739467401,0.008932841739467401,,0.0001,buy_and_hold,validation,
2020-08-03,DJI,0.006153148017581378,buy_and_hold,1,0.0,0.006153148017581378,0.006153148017581378,,0.0001,buy_and_hold,validation,
2020-08-04,DJI,0.013905004646183716,buy_and_hold,1,0.0,0.013905004646183716,0.013905004646183716,,0.0001,buy_and_hold,validation,
2020-08-05,DJI,0.0068180013469836265,buy_and_hold,1,0.0,0.0068180013469836265,0.0068180013469836265,,0.0001,buy_and_hold,validation,
2020-08-06,DJI,0.0016978870981758654,buy_and_hold,1,0.0,0.0016978870981758654,0.0016978870981758654,,0.0001,buy_and_hold,validation,
2020-08-07,DJI,0.01304828989978657,buy_and_hold,1,0.0,0.01304828989978657,0.01304828989978657,,0.0001,buy_and_hold,validation,
2020-08-10,DJI,-0.0037612300765991202,buy_and_hold,1,0.0,-0.0037612300765991202,-0.0037612300765991202,,0.0001,buy_and_hold,validation,
2020-08-11,DJI,0.010471735560234174,buy_and_hold,1,0.0,0.010471735560234174,0.010471735560234174,,0.0001,buy_and_hold,validation,
2020-08-12,DJI,-0.0028637973409434414,buy_and_hold,1,0.0,-0.0028637973409434414,-0.0028637973409434414,,0.0001,buy_and_hold,validation,
2020-08-13,DJI,0.0012295352285143224,buy_and_hold,1,0.0,0.0012295352285143224,0.0012295352285143224,,0.0001,buy_and_hold,validation,
2020-08-14,DJI,-0.003082952215851753,buy_and_hold,1,0.0,-0.003082952215851753,-0.003082952215851753,,0.0001,buy_and_hold,validation,
2020-08-17,DJI,-0.0024004387157293694,buy_and_hold,1,0.0,-0.0024004387157293694,-0.0024004387157293694,,0.0001,buy_and_hold,validation,
2020-08-18,DJI,-0.0030668077371825975,buy_and_hold,1,0.0,-0.0030668077371825975,-0.0030668077371825975,,0.0001,buy_and_hold,validation,
2020-08-19,DJI,0.0016917705922965265,buy_and_hold,1,0.0,0.0016917705922965265,0.0016917705922965265,,0.0001,buy_and_hold,validation,
2020-08-20,DJI,0.006871011361682333,buy_and_hold,1,0.0,0.006871011361682333,0.006871011361682333,,0.0001,buy_and_hold,validation,
2020-08-21,DJI,0.01353832912106645,buy_and_hold,1,0.0,0.01353832912106645,0.01353832912106645,,0.0001,buy_and_hold,validation,
2020-08-24,DJI,-0.0021202142398420998,buy_and_hold,1,0.0,-0.0021202142398420998,-0.0021202142398420998,,0.0001,buy_and_hold,validation,
2020-08-25,DJI,0.002955207438003704,buy_and_hold,1,0.0,0.002955207438003704,0.002955207438003704,,0.0001,buy_and_hold,validation,
2020-08-26,DJI,0.005659694083563815,buy_and_hold,1,0.0,0.005659694083563815,0.005659694083563815,,0.0001,buy_and_hold,validation,
2020-08-27,DJI,0.0056717137665758255,buy_and_hold,1,0.0,0.0056717137665758255,0.0056717137665758255,,0.0001,buy_and_hold,validation,
2020-08-28,DJI,-0.007811161284671186,buy_and_hold,1,0.0,-0.007811161284671186,-0.007811161284671186,,0.0001,buy_and_hold,validation,
2020-08-31,DJI,0.0075838769189642274,buy_and_hold,1,0.0,0.0075838769189642274,0.0075838769189642274,,0.0001,buy_and_hold,validation,
2020-09-01,DJI,0.015878146986314956,buy_and_hold,1,0.0,0.015878146986314956,0.015878146986314956,,0.0001,buy_and_hold,validation,
2020-09-02,DJI,-0.0277579423033969,buy_and_hold,1,0.0,-0.0277579423033969,-0.0277579423033969,,0.0001,buy_and_hold,validation,
2020-09-03,DJI,-0.005634663038879495,buy_and_hold,1,0.0,-0.005634663038879495,-0.005634663038879495,,0.0001,buy_and_hold,validation,
2020-09-04,DJI,-0.022479402530310222,buy_and_hold,1,0.0,-0.022479402530310222,-0.022479402530310222,,0.0001,buy_and_hold,validation,
2020-09-08,DJI,0.015984209965568486,buy_and_hold,1,0.0,0.015984209965568486,0.015984209965568486,,0.0001,buy_and_hold,validation,
2020-09-09,DJI,-0.014526956776317657,buy_and_hold,1,0.0,-0.014526956776317657,-0.014526956776317657,,0.0001,buy_and_hold,validation,
2020-09-10,DJI,0.00475983290829185,buy_and_hold,1,0.0,0.00475983290829185,0.00475983290829185,,0.0001,buy_and_hold,validation,
2020-09-11,DJI,0.011844656404117249,buy_and_hold,1,0.0,0.011844656404117249,0.011844656404117249,,0.0001,buy_and_hold,validation,
2020-09-14,DJI,8.109074554529805e-05,buy_and_hold,1,0.0,8.109074554529805e-05,8.109074554529805e-05,,0.0001,buy_and_hold,validation,
2020-09-15,DJI,0.0013137778793810284,buy_and_hold,1,0.0,0.0013137778793810284,0.0013137778793810284,,0.0001,buy_and_hold,validation,
2020-09-16,DJI,-0.004651763425010724,buy_and_hold,1,0.0,-0.004651763425010724,-0.004651763425010724,,0.0001,buy_and_hold,validation,
2020-09-17,DJI,-0.008764969367765385,buy_and_hold,1,0.0,-0.008764969367765385,-0.008764969367765385,,0.0001,buy_and_hold,validation,
2020-09-18,DJI,-0.018429773999165455,buy_and_hold,1,0.0,-0.018429773999165455,-0.018429773999165455,,0.0001,buy_and_hold,validation,
2020-09-21,DJI,0.005174655679855089,buy_and_hold,1,0.0,0.005174655679855089,0.005174655679855089,,0.0001,buy_and_hold,validation,
